,appid,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate,review
30,111100,2012-02-04,5500.0,4.0,4.0,Casual,0.0,11.0,Casual,1.0,0.0,0.0,Very Positive,,single only,372.0,84.0,0.0,122.0,46.8,"균형을 잘 맞추어 목표 지점까지 도달하는 종류의 레이싱 게임. 이런 종류의 게임은 수 많은 종류가 있기 때문에 별반 다를 게 없는 그들 중 하나가 될 수 있었지만 이 게임은 '트럭'에 '동물'들을 태우면서 그들과 다른 자신의 개성을 만들었다. 그냥 차만 온전히 도달해야하는 것이 아니라 목표로 하는 메달의 종류에 따라 '안전하게 동물들을 전부 데리고 가는 것' 혹은 '한 마리만 남겨도 좋으니 무척 빨리 도착하는 것'의 임무를 수행해야한다.

약간의 요소를 추가해 제 나름의 개성은 일구어내었지만 재미있다는 인상이 강하지는 않다. 워낙 이런 장르가 깊게 즐기는 방향 보다는 그냥 간단하게 무난하게 심심풀이로 하는 쪽으로 여겨지기 쉽기 때문이기도 하고, 딱 그 정도 역할이면 할 만큼은 다 한 것이기 때문이다. 무난한 게임. 딱히 개별 구매를 할 만하다고 보여지진 않는다."
31,111300,2011-10-19,10500.0,6.0,6.0,Action,0.0,12.0,Racing,2.0,0.0,0.0,,,single only,27.0,13.0,,,27.6,
32,111400,2011-09-22,5500.0,5.0,5.0,Action,0.0,57.0,Action,4.0,0.0,1.0,,,single only,201.0,219.0,0.0,97.0,60.6,시발 하지마. 하지말라고 승질뻐쳐서 증말
33,111600,2011-08-31,10500.0,5.0,1.0,Action,0.0,30.0,Action,5.0,0.0,0.0,Very Positive,,single and multi,632.0,120.0,0.8,63.0,46.2,"어
돈낭비"
34,111800,2011-08-20,5500.0,5.0,6.0,Casual,0.0,32.0,Indie,2.0,0.0,0.0,Very Positive,,single only,585.0,171.0,,,76.8,처음에 한두판 조금 재밌다가 바로 질립니다.
35,112100,2011-08-18,10500.0,2.0,2.0,RPG,0.0,30.0,RPG,1.0,0.0,0.0,Very Positive,,single only,436.0,95.0,3.8,94.0,40.3,"텍스트로 냅다 벽을 발라 버리는 엄청난 대사, 서술을 자랑하는 롤플레잉 게임. 스파이더 웹의 게임답게 이야기나 전투의 깊이에 있어서는 나무랄 부분이 없다. 취향에 맞는다면 정말 푹-! 빠져서 즐길 수 있는 게임. 최근 나온 게임답게 초보자도 즐길 수 있는 쉬운 난이도를 제공하고 있다."
36,113020,2013-04-25,21000.0,4.0,2.0,Action,0.0,13.0,Co-op,3.0,0.0,1.0,Very Positive,,single and multi,7636.0,782.0,14.3,38410.0,35.8,"잘맞는 친구 4명이서 하면 최고로 꿀잼인데

난 그딴 친구 엄써"
37,113200,2011-09-29,5500.0,2.0,2.0,Action,0.0,99.0,Action Roguelike,1.0,0.0,1.0,Very Positive,Overwhelmingly Positive,single only,51686.0,2485.0,225.6,12295.0,70.1,한번도 클리어 못한 사람은 있어도 한번만 클리어한 사람은 없을것이다
38,113400,2011-12-07,0.0,6.0,6.0,Action,0.0,60.0,Free to Play,1.0,0.0,0.0,,,,22763.0,13020.0,180.3,5592.0,9.1,"이게임을 700시간 넘게 플레이한 유저입니다

커스터마이징 은 당연 최고봉이라 볼수있겠네요 물론 헤어같은경우엔 종류가 너무 적어서 그렇다 치더라도 의상 차량 그런 커스터
마이징쪽에선 이게임을 이길 게임이없다고 생각합니다

진입의장벽 생각보다 좀 높은거 같습니다 언어의 장벽이라 해야될까요
그리고 너무나도 안좋은 개적화 덕분에 렉이 걸려서 게임할때 화나더군요 권장 사양같은곳에 나오는 램 사양은 거짓이라 보면되겠습니다

타 게임 마비노기엔 간소화라는 기능이 있는데 이기능을 사용하면 다른사람의 외형 의상 을 다 밋밋하게 만들어 렉을 줄여주게끔 만들어주는 기능이 있는데요 apb 에서도 그런 기능이 생겼엇더라면 저같이 저사양 유저는 좀더 편하게 했을거 같네요

이게임 만큼 총기밸런스 잘맞는 TPS 게임을 못봤네요 그렇게 캐쉬(G1C) 총기들이 사기라면 미리써보기 하신다음 다썰어보세요 이게임의 캐쉬총들은 대부분 전부다 기본 엔피시 상점 무기를 리스킨한 외형과 사운드만 바꾼 총기들입니다. 그리고 이게임도 카스온라인 마냥 뽑기총 같은게 있습니다. 제가 그거4개?5개 인가 있거든요? 별로안좋아요.. 그냥 소장가치가 높은 외형멋진 총들뿐이지 좋은것없습니다. 오해하지말고 자신의 손탓을 하십쇼!

아 그리고 여러분 서버는 콜비 서버로 하세요!! 안그러면 한국인들이랑 하기힘들어요!!

---------------------------------------------------
서버통합이후 콜비서버는 조커서버와 통합되었습니다.

현 서버 이름은 제리코 입니다.

그리고 영어를 잘모르시는분들 헷갈리는분들 있는데

크리미널 엔포서 를 고르라는 창나오면 그건 서버 선택창이아닌 진영선택창입니다.

크리미널[범죄자들 걍 깽판치는놈들]
인포서[경찰 크리미널보다 더깽판치는놈들 입죠]









-----------

이젠.. 말할수있다.. 똥겜.."
39,113420,2011-10-12,0.0,6.0,6.0,Free to Play,0.0,650.0,Free to Play,1.0,0.0,0.0,Very Positive,,multi only,4280.0,3044.0,116.9,1052.0,37.7,"MMORPG이나, 부족한 점이 너무나도 많습니다.

처음으로, 게임을 다운로드할 때.
게임이 다운로드 되면, 클라이언트에서 회원 가입을 합니다.
그 후 클라이언트를 통해 게임을 설치하죠.
설치할게 얼마나 많은건지, 오랜 시간이 걸립니다.
아주 오랜 시간이요..
기다리는걸 잘 못하는 사람은, 여기서 X 버튼을 누르고 게임 삭제를 누를 지 모르겠군요.

그리 좋지 않은 그래픽임에도, 렉이 꽤나 심합니다.
그리고 무기들의 모델링이 꽤나 이질적입니다.

전투에도 긴박감이 없습니다.
모션도 어색한 편이고, 어떨 때는 모션 자체가 생략되기도 합니다.
그냥 적 몇명 잡아서 무기 든 다음, 죽을때까지 때려패는것. 그게 전부입니다.

이 게임에는 AP(어빌리티 포인트) 와 여러 기술이 있습니다.
당신이 이 기술 탭에서 무언가를 만들면, 기술 레벨이 오릅니다.
문제는, 레벨 올리기가 더럽게 지겹고 짜증난단 겁니다.

일단, 당신은 15레벨부터 시작합니다.
초보적인 물건들만 만들 수 있죠.
더 좋은 물건을 만들기 위해선 30,60,75 등의 더 높은 레벨로 가야합니다.
그럼 무엇을 해야 할까요?
재료가 비교적 적은 아이템 하나 골라서 만들어지길 기다리는 거에요.
무기 하나당 대략 6~7분이 걸립니다. 프리미엄 유저가 아니라면, 제작은 한번에 한개만 가능해요.
즉 당신이 더 높은 레벨의 아이템을 만들기 위해선, 90~105 분의 시간이 걸리는거에요.
아직 30레벨밖에 못가봤지만, 랭크가 오를수록 제작시간도 늘어나겠죠.
Free to Play 라지만, 현질 유도가 꽤 강하네요.
원래대로, 정액제가 나았을지도 모르겠네요.

맵은, 아주 방대합니다. 아주 넓어요.
그래서 말을 타든 자동차를 타든 어느 지점으로 이동하려면 한참이 걸립니다.
물론 한번 가본 지역은 돈을 내고 바로 텔레포트 하는 기능도 있는것 같지만..
맵에 이리도 퀘스트가 많은데, 그걸 다 하려면 한참은 걸리겠군요.


요약하자면, 이건 일단 포스트 아포칼립스 세계관의 MMORPG입니다.
하지만 언어의 장벽, 어색한 모션, 긴박감 없는 전투, 낮은 그래픽과 나쁜 최적화,
노가다적인 요소, 원하는걸 만들기 위해서 필요없는 것을 계속 만들게 하는 시스템
너무 많아 머리가 어지러울 지경인 퀘스트, 현질 유도 등의 단점이 있네요.

하지만 이 게임이 쓰레기라는건 절대 아닙니다.
단점이 많음에도 불구하고 할만한 게임인건 맞아요.
맵에 있는 오브젝트에서 아이템을 루팅하는 건 꽤 마음에 들었죠.
다만 그것도 특정 레벨이 있어야만 가능한 겁니다.

조금 더 정성을 들여 만들었으면
좋은 게임이 되지 않았을까 하는 생각이 듭니다."
40,115100,2011-10-15,10500.0,2.0,2.0,Adventure,0.0,21.0,RPG,5.0,0.0,0.0,Very Positive,,single only,3246.0,237.0,5.2,742.0,64.3,"가볍게 즐기기 좋은 RPG 게임입니다.

할로윈 밤에 사탕을 훔치러 온 몬스터들과 상상력 배틀을 해서 이긴다는 내용입니다.

전투는 타이밍에 맞춰 버튼을 누르는 방식인데 정작 타이밍이 안맞습니다."
41,115110,2012-03-07,10500.0,2.0,2.0,Adventure,0.0,21.0,Adventure,5.0,0.0,0.0,Very Positive,,single only,1447.0,175.0,2.5,660.0,55.6,"깔끔한 그래픽에 러시안인형이라는 독특한 테마가 있는 어드벤처 게임입니다.

무엇보다 유저한글패치가 있기 때문에 생각보다 즐겁게 게임을 즐길수가 있습니다.

번들로도 풀린적이 있기 때문에 찾아보면 저렴하게 구매하실수 있습니다."
42,115120,2012-08-14,16000.0,2.0,2.0,Action,0.0,23.0,Action,6.0,0.0,0.0,Very Positive,,single and multi,811.0,150.0,6.5,702.0,63.5,12년도 수작 재밌는 디펜스게임 단점은 음성대화 음소거가안됨
43,115200,2005-04-26,5900.0,2.0,2.0,Strategy,0.0,0.0,Strategy,4.0,0.0,0.0,,,single only,268.0,230.0,10.1,52.0,,코삭만의 느낌이 사라지고 다른 게임이 되버렸다. 내 코삭 시리즈를 돌려줘
44,115210,2003-02-07,5700.0,2.0,2.0,Strategy,0.0,0.0,Strategy,1.0,0.0,0.0,,,single only,319.0,157.0,11.8,59.0,,"코삭이고 엠토고 라인배틀 이거만한게임이 없는데 윈10에서 실행안됨

외않되는지 누가 설명좀 ㅡㅡ"
45,115220,2003-09-30,5700.0,2.0,2.0,Strategy,0.0,0.0,Strategy,1.0,0.0,0.0,,,single only,306.0,138.0,13.5,55.0,,"코삭 시리즈를 구매하여 즐기는 사람들이라면 양은 무한하지만 채집, 채굴 속도와 효율로 승부하는 미친 자원 시스템, 그런데 총 쏘면 석탄과 철 자원이 소모되어 전투와 생산을 모두 챙겨야하는 구조, 시민은 집 안의 침대에서 생산되지만 병사는 그 시민으로 만들어야 하는 쓸데없는 현실반영, 그로인해 누가누가 더 빨리 많은 병력을 뽑아 안정적으로 총을 쏘느냐에 갈리는 전략성, 이 모든 시스템을 가능하게 해주는 거대한 규모의 인구수 등을 모두 받아들일 준비가 되어있다고 생각합니다.

그런 당신에게 가장 나은 코삭 시리즈는 놀랍게도 아메리칸 컨퀘스트 시리즈 입니다.

코삭 시리즈 중 가장 볼만한 그래픽과 플레이시간을 지나치게 늘려 진행을 루즈하게 만든 성벽과 대포탑도 과감히 제거된 구성!
총을 장전하는 머스킷티어와 대포를 옮기는 병사들, 이들이 답답해 손짓 발짓 난리치는 장교. 이 모든게 가장 완벽하게 구현된 시리즈, 아메리칸 컨퀘스트입니다.

생산이 번거롭고 귀찮다면 Ctrl 과 Shift를 적절히 섞어 쓰시기 바랍니다. 시민 정도는 무한히 생산해도 괜찮아요.

윈10에서 전체화면, 슬로우모드로 즐기시려면 실행파일의 호환성을 win7로 맞추시기 바랍니다."
46,115300,2011-11-08,21500.0,2.0,6.0,Action,0.0,76.0,Action,5.0,0.0,1.0,Overwhelmingly Positive,Very Positive,single only,27401.0,3892.0,1.3,14.0,85.1,
47,115320,,,,,,,,,,,,,,,,,,,,I honestly just bought this game because it reminded me heavily of The Hulk Ultimate Destruction and i was not disappointed
48,115800,2016-11-02,27000.0,4.0,4.0,Action,0.0,12.0,Pixel Graphics,13.0,0.0,1.0,Very Positive,Very Positive,single only,4428.0,787.0,10.8,1287.0,30.0,"8년이라는 긴 세월을 뚫고 등장한 픽셀 그래픽의 대 명작.

픽셀 그래픽의 한계를 또 다시 뛰어넘은 위대한 게임이다. 대개 픽셀 그래픽이라고 한다면 레트로, 즉 고전 느낌을 많이들 떠올렸을 것이다. 하지만 픽셀 그래픽은 지금껏 꾸준한 발전을 이루어왔다. 특히 인디 씬에서 말이다. 오울보이는, 그 중에서도 픽셀 그래픽의 발전의 최정점을 보여주는 게임이다. 픽셀 그래픽으로도 충분히 현실감 있는 3D 못지 않은 아름다움과 장대함을 보여줄 수 있다는 걸 이 게임이 보여주었다. 한 장면 한 장면의 그래픽의 퀄리티만 봐도 8년이라는 긴 세월이 이해가 될 정도다.

나는 것이 미숙한 부엉이 소년이라는 주인공도 매우 마음에 들었고, 더불어 같이 다니는 세 명의 캐릭터 역시 마음에 들었다. 무엇보다 '동료와 함께 나아간다.'라는 컨셉이 매우 좋았다. 같이 데리고 다니는 동료와 서로 의지하며 협력해나가는 게임 플레이 역시 좋았다. 누굴 데리고 다닌다는 걸 구현하기가 생각보다 어려웠을텐데, 플레이어의 입장에서 최대한 편하게 구현된 것이 인상적이었다.

이것 이외에는 지극히 정석을 추구하는 게임이다. 게임의 진행도 일관된 단방향의 흐름을 보이고, 줄거리 역시 스케일은 커도 별다른 반전은 없다. 잠시 쉬어갈만한 서브퀘스트 같은 것도 없다. 플레이타임도 8년이라는 제작 기간에 비해선 조금 짧게 느껴지는 감이 있다. (사실 이 부분은 어느 정도 예상은 됐다.) 그래도 미니 게임이라던가 코인 수집이라는 서브가 될 만한 요소도 나름 잘 갖춰뒀다. 생각보다 코인을 모두 수집하기가 쉽지만은 않을 것이다.

다만 메트로배니아일 것 같은 게임화면과는 다르게, 실제 게임 진행은 전투보다는 퍼즐에 비중이 좀 더 잡힌 모습이다. 비유를 하자면 악마성 드라큘라보단 젤다의 전설에 더 가까운 게임이라는 이야기다. 메트로배니아 스타일을 기대했던 본인으로써는 못내 아쉽긴 하지만, 퍼즐 위주의 레벨 디자인 역시 매우 뛰어나다. 적절히 고민 끝에 게임이 풀리는 그 균형을 아주 잘 갖췄다.

동굴이야기, 삽질기사 등 픽셀 그래픽의 인디 게임 명작의 계보를 무난히 이어가는 게임이다. 다만 오울보이만의 강력한 임팩트가 부족한 것이 살짝 아쉽다. 게임의 흐름이 너무 정석적이다보니 정작 게임을 끝마치고 기억에 남는 순간이 있는가하면, 그것이 조금 애매하다. 게임 자체도 쉽게 느껴지는 데다가, 특히 보스전이 기대했던 것 보다 너무 쉬웠다. 역대 픽셀 그래픽 게임들 중에 '단연 1순위'에 꼽히긴 어려울 것 같다. 그래도 충분히 '역대급 명작' 소리를 들을 게임이다.

픽셀 그래픽을 사랑하는 이들이라면, 꼭 한 번 플레이해봐야 하는 교과서적인 게임."
49,116100,2014-06-06,10500.0,6.0,6.0,Indie,0.0,26.0,Racing,2.0,0.0,0.0,,,single only,218.0,161.0,,,37.9,리볼트 같아서 재밌었어요 ㅋㅋㅋ근데 뭐랄까 컨텐츠가 좀 더 있으면 좋을것 같은데.......
50,116120,2011-10-20,5500.0,6.0,6.0,Action,0.0,18.0,Indie,1.0,0.0,0.0,Very Positive,,single only,134.0,31.0,1.1,8.0,82.9,땅따먹기입니다. 땅따먹기.
51,200010,2012-06-22,9500.0,6.0,1.0,Casual,0.0,25.0,Puzzle Platformer,6.0,0.0,1.0,Very Positive,,single only,1591.0,290.0,4.0,842.0,91.9,"[포탈]의 원작자가 독립하여 제작한 게임. 아쉽게도 [포탈]의 그림자에서 벗어나지는 못했다. 그러나 단순히 반복하는 과오를 저지르지는 않았다. 똑같은 차원을 퍼즐의 도구로 쓰고 있으나, 사용 방법은 사뭇 다르다. [벨브]의 그것에 못지 않은 폴리싱이 돋보이며, 픽사 애니메이션과 같은 말끔한 유머와 기발함이 살아있는 잘 만든 게임이다."
52,200020,2011-10-27,5500.0,6.0,6.0,Action,0.0,24.0,Action,6.0,0.0,0.0,,,single only,146.0,217.0,,,75.2,"'대체로 부정적' 인 평가를 보고 한껏 기대치를 낮춰서 그런 것일까? 실제로 플레이해보니 의외로 나쁘지 않은 TPS 게임이라는 느낌이 들었다. 물론, 가격을 고려했을 때 나쁘지 않다는 말이다. 일방향적인 진행으로, 등장하는 적들을 모두 제거하고 목표를 완수하면 되는 간단한 구조로 이루어져 있다. 지도 시스템이 존재하지 않기 때문에 몇몇 레벨에서는 길이나 상호작용 지점을 못찾고 헤메게 되는 경우도 존재한다.

+ 가성비 감안했을 때 나쁘지 않은 게임성
+ 적절한 플레이 타임 및 대체로 쉬운 편인 난이도
+ 다양한 종류의 무기(라 해도 투척무기 포함 10종류는 안 넘는 거 같다)
+ 도전과제 올클리어가 어렵지 않다

- 가끔 가다 발생하는 끼임 및 Pope 사라짐 현상
- 타격감이 정말 최악이다(내가 적을 맞추긴 했나? 의심될 정도)
- 불편하고 불친절한 인터페이스

키를 제대로 숙지하지 못하시는 분이 있는 거 같아 간단하게 적어놓겠습니다. 【1,2,3,4 = 무기 변경】 【E = 상호작용】 【F = 근접공격】 【Space bar = 은·엄폐 및 구르기】 【Space bar 홀드 = 달리기】 이 정도입니다. 물론 재미는 그렇게 크지 않지만, 가격을 생각했을 때는 그래도 나쁘지 않다고 봅니다."
53,200080,2010-10-19,7500.0,3.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,Mostly Positive,,single only,205.0,55.0,9.3,59.0,,
54,200130,2011-10-25,5500.0,6.0,6.0,Casual,0.0,17.0,Casual,1.0,0.0,0.0,Mostly Positive,,single only,168.0,49.0,0.9,40.0,35.3,"1000개가 넘는 퍼즐류 종합선물세트 2.
도전과제는 종류별 10개씩만 깨면 됩니다 2.
영단어 퍼즐류가 많은 편이나, 도과 올클용 가이드가 있습니다 2."
55,200150,2015-12-12,32000.0,6.0,4.0,Casual,0.0,67.0,Strategy,1.0,0.0,0.0,,,single only,157.0,147.0,,,68.1,
56,200170,2012-10-11,27000.0,1.0,1.0,Strategy,0.0,34.0,Strategy,8.0,0.0,1.0,Very Positive,Very Positive,single only,6643.0,1017.0,58.1,7770.0,69.0,"웜즈 온라인의 추억때문에 샀지만 멀티를 하면 로브를 타고 날아다니는 양키 형님들의 바주카 실력에 오줌을 지리게된다
캠패인도 해봤지만 캠패인이 뒤로갈수록 난이도가 ㅡㅡ
웜을 커스터마이징할 수 있고 그래픽이 웜즈 온라인 시절과는 비교가 안되기때문에 팬이라면 추천"
57,200190,2011-11-16,10500.0,6.0,6.0,Adventure,0.0,10.0,Adventure,5.0,0.0,0.0,,,single and multi,69.0,49.0,,,60.9,"이렇게 아무 감흥 없이 즐긴 플랫포머는 얼마없는데...

그렇게 재미없는것도 아니고, 재밌는것도 아니고 마치 물같은 게임...."
58,200210,2012-02-21,0.0,6.0,5.0,Action,0.0,31.0,Action Roguelike,1.0,0.0,1.0,Mostly Positive,Very Positive,multi only,35054.0,6687.0,1284.5,6072.0,64.0,"8비트 픽셀 그래픽의 대규모 멀티 하드코어 슈팅 RPG 게임

이런 사람들에게 추천.
1. 하드코어 RPG 좋아하는 사람
2. 탄막슈팅 좋아하는 사람
3. 멘탈 강화하고싶거나 튼튼한 사람

아이작처럼 죽으면 처음부터 플레이 해야하는 로그라이크 게임.
유저의 90%는 초반에 바삭-당한후 다시는 접속하지 않지만...
초반만 잘 넘기고 적응한다면 꽤 많은 컨텐츠에 밤새 해도 질리지 않음.

캐릭터 사망시 얻을수 있는 페임 수치로 펫을 강화하고, 영구적으로 스텟을 올려주는 포션으로 캐릭터를 강화하여 더욱 어려운 던전에서 드랍되는 레어한 아이템을 얻는 재미로 하게됨.

사용하기 망설여지는 장비나 다른 클래스의 레어장비가 나온다면 죽어도 초기화되지 않는 8칸의 무료 창고에 저장해 두었다가 나중에 사용 가능함.

슈퍼레어템 먹고 하루종일 기분좋을때도 있고, 그 장비 쓰다가 죽고 멘탈 터져서 당장 접고싶기도 하는 게임이지만
뭔가 말로 형용할수 없는 중독성이 나를 10년동안이나 주기적으로 돌아와 플레이하게 만드는 마약같은 게임.

시야도 거지같고 해상도 조정도 안되던 웹 플래시 게임이 유니티 엔진으로 탈바꿈도 하고, 그마저도 욕 먹을정도로 불안정했지만 패치를 거듭해 많이 좋아진 이후로 이제는 정말 ""할만한 게임""은 되었음.

나에겐 너무 완벽한 게임이었지만 개같은 랙과 너무 늦은 탈바꿈으로 10점 만점에 8점 주겠음.

한국 커뮤니티에 고인물들 상시 대기중이니 부담없이 찾아가보세요.
링크는 구글 네이버에 찾아보면 금방나옴."
59,200230,2011-09-30,5500.0,2.0,2.0,Racing,0.0,0.0,Simulation,7.0,0.0,0.0,,,single only,375.0,218.0,1.3,44.0,,.
60,200260,2012-09-08,21000.0,6.0,1.0,Action,0.0,64.0,Action,8.0,0.0,0.0,Overwhelmingly Positive,Overwhelmingly Positive,single only,44553.0,1908.0,534.8,6822.0,84.7,
61,200370,2012-10-24,10500.0,6.0,1.0,Casual,0.0,27.0,Strategy,2.0,0.0,1.0,,,single only,324.0,186.0,2.5,1623.0,73.4,
62,200390,2012-01-26,0.0,6.0,6.0,Indie,0.0,40.0,Strategy,3.0,0.0,1.0,,,single only,225.0,200.0,,,66.5,"석유 기지를 노리는 해상 전략 게임.
클릭 한 번만 하면 당신의 병력이 상대의 석유기지로 돌격합니다.
그리고 점령하고, 기지에 방어 타워를 세워 보호하죠.

석유 재벌의 꿈을 이뤄보자!"
63,200410,2012-01-26,8500.0,5.0,5.0,Action,0.0,53.0,Indie,1.0,0.0,0.0,,,single only,54.0,51.0,,,69.5,
64,200490,2012-11-10,12900.0,2.0,2.0,Adventure,0.0,0.0,Adventure,4.0,0.0,0.0,,,single only,108.0,58.0,,,,
65,200510,2012-10-12,32000.0,2.0,1.0,Strategy,0.0,85.0,Turn-Based Strategy,10.0,0.0,1.0,Very Positive,Very Positive,single only,46983.0,2768.0,679.4,70560.0,87.5,"일단 사서 임파철인을 하세요.

롱워는 하지마.."
66,200550,2011-09-28,11800.0,2.0,2.0,RPG,0.0,27.0,Strategy,3.0,0.0,0.0,,,single only,95.0,152.0,1.3,184.0,23.5,"스크린 샷을 보면서 구매 전에 내가 생각했던건 던전 키퍼처럼


'몬스터를 위한 보금자리를 꾸미는' 게임이었는데.....

현실은 '던전을 공략하는 용사들을 위한 테마파크를 꾸미는' 게임임.

주체가 완전히 정반대에요. 스크린샷으론 꽤 비슷해보이지만 분위기나 방향성은 전혀 다릅니다.





게임 자체는 그럭저럭 플레이했지만 좀 많이 실망스럽군요.

뭔가 봐줄만한듯 하면서도 거슬리는, 시나리오 모드의 캐릭터들의 발연기(?)도 한 몫 하고요 -_-

아마 없겠지만, 던전 키퍼의 추억으로 이걸 구매해볼까 망설이시는 분들은 제가 나서서 말리고 싶습니다."
